Код погоды,Сумма всех осадков,Часы с осадками,Сумма дождевых осадков,Суммарное количество дождевых осадков,Средняя облачность,Максимальная облачность,Минимальная облачность,Средняя температура,Максимальная температура,Минимальная температура,Средняя ощущаемая температура,Минимальная ощущаемая температура,Максимальная ощущаемая температура,Направление ветра ,Максимальные порывы ветра,Максимальная скорость ветра,Средняя относительная влажность,Максимальная относительная влажность,Минимальная относительная влажность,Сумма коротковолнового излучения,Средняя точка росы,Максимальная точка росы,Минимальная точка росы,"Количество секунд, когда светило солнце",Давление на уровне земли
3,0.0,0.0,0.0,0.0,24.916666,93.0,0.0,5.523333,10.4775,1.1775,2.1479013,-1.8415229,6.497427,289.21713,8.0,4.1,71.07363,95.42701,41.02142,12.7,0.031666696,1.8275,-2.2225,36747.613,978.9285
3,0.0,0.0,0.0,0.0,19.375,100.0,0.0,7.367084,14.2775,1.3774999,4.0104866,-1.8778169,10.421806,247.01125,7.6,3.354102,64.3984,89.42193,34.402462,12.77,0.30458334,2.2275,-1.2225001,36512.785,982.41876
3,0.0,0.0,0.0,0.0,63.625,99.0,2.0,9.298332,16.577501,2.8775,5.59877,-0.044645786,12.171391,192.03438,9.5,4.7434163,58.384155,91.81632,28.182905,12.52,0.19,2.5275,-1.9725001,36000.0,979.26227
3,0.0,0.0,0.0,0.0,53.041668,99.0,1.0,12.4775,21.827501,4.1775002,8.907641,1.0883679,17.426182,188.83563,11.6,6.2241464,52.476513,79.102776,32.87041,11.3,2.2420835,5.4775,0.0775,36000.0,970.9589
61,13.8,16.0,13.8,0.0,94.833336,100.0,46.0,11.806666,13.4775,9.4275,10.259693,7.5140095,12.378584,194.71805,11.0,3.3615472,84.701416,93.903145,54.35629,2.43,9.162916,11.7275,3.9775,0.0,966.3234
53,3.8,8.0,3.8,0.0,72.791664,100.0,15.0,5.9525,8.8775,3.5275,2.2873752,-1.1702046,6.832942,253.31833,10.9,5.597321,86.703514,96.58211,75.052185,4.45,3.8670824,7.9275,0.027500004,16440.215,967.81274
61,2.3,3.0,2.3,0.0,82.375,100.0,19.0,5.669167,9.6775,1.6274999,0.85997367,-2.5874882,5.6120205,245.1484,16.7,8.906739,75.42654,84.93427,61.679054,4.94,1.62125,7.0275,-1.9725001,9059.687,976.26733
3,0.0,0.0,0.0,0.0,85.0,100.0,0.0,11.142083,15.1775,8.7275,6.6160793,4.7068787,9.444607,242.98058,14.7,7.984986,65.60845,86.66602,43.002663,9.87,4.510833,6.9275,2.5275,28200.082,979.0352
51,0.4,3.0,0.4,0.0,60.708332,100.0,0.0,9.573333,11.7775,7.9775,5.8136735,3.6308374,7.635236,261.6483,12.9,7.1589108,70.951454,87.50296,62.198696,4.97,4.5087504,6.1275,3.1275,14426.115,980.8247
51,0.5,3.0,0.5,0.0,83.916664,100.0,8.0,9.127501,13.7775,4.4275,6.263535,2.5003085,10.008362,229.88452,10.2,5.531727,72.01188,91.2642,52.090218,4.89,4.1191664,7.2775,0.77750003,11874.565,981.47186
53,2.6,7.0,2.6,0.0,65.083336,100.0,4.0,8.162915,10.7275,3.2275,3.1261346,-0.55693483,5.387003,258.7936,13.9,7.6550636,61.183685,89.225365,38.591026,4.99,0.55875,5.1275,-3.0725,16992.809,966.2354
71,0.1,1.0,0.0,0.07,42.291668,100.0,1.0,2.9087496,5.2275,0.2775,-2.1336749,-4.447548,-0.3567984,323.9216,12.9,6.842514,67.92291,86.6246,49.45432,9.11,-2.6766665,0.6275,-5.7225,33856.11,968.877
71,0.3,2.0,0.0,0.21000001,69.791664,100.0,5.0,0.91083336,3.6275,-1.2225001,-4.5432634,-6.616453,-2.9362206,314.14905,14.5,7.2897186,64.851105,80.11624,45.50006,5.35,-5.1995835,-3.7725,-7.0725,18275.352,970.2126
71,1.0,8.0,0.0,0.7,64.75,100.0,1.0,0.5295833,3.8775,-2.2725,-4.1227674,-6.1586666,-2.0707667,321.76288,11.4,5.8309517,69.43805,87.79608,44.364285,7.83,-4.7454166,-3.3725,-7.1725,28266.68,972.29193
3,0.0,0.0,0.0,0.0,63.083332,100.0,1.0,-0.1683333,2.3775,-2.8225,-4.7038064,-7.395377,-2.6117928,352.62265,10.6,5.5036354,68.05955,87.867195,49.137238,5.16,-5.6683335,-3.0725,-7.5725,13579.474,976.10693
71,0.4,4.0,0.0,0.35,95.333336,100.0,79.0,-0.068333335,1.3275,-2.6225,-4.009076,-6.2048154,-3.072921,230.11627,7.7,4.0459857,79.4076,91.86449,64.67077,2.68,-3.30375,-0.7725,-5.1725,1384.8152,979.04486
51,0.1,1.0,0.1,0.0,89.333336,100.0,7.0,6.2983336,10.4275,1.3275,2.1550682,-2.885519,6.5110474,265.75024,14.5,7.9246454,82.10933,94.17877,68.382,5.71,3.3504171,5.4275,-0.3725,17210.7,969.31573
3,0.0,0.0,0.0,0.0,53.708332,97.0,0.0,3.1191664,5.2775,1.1274999,-2.2303717,-4.1818004,-0.93690634,320.91452,14.1,7.247068,68.610115,81.28628,57.92772,7.57,-2.1704168,-1.5725,-2.6225,31939.0,973.32733
3,0.0,0.0,0.0,0.0,44.916668,100.0,0.0,6.852499,13.3275,0.5775,2.9610593,-2.7309592,8.569372,266.6155,13.2,7.0859013,72.635475,89.35184,56.71452,9.07,2.1025,5.0775,-1.9725001,31915.2,972.46704
51,0.1,1.0,0.1,0.0,65.375,100.0,0.0,9.0025,12.8775,5.9275,4.70859,2.9814067,7.7199974,257.2799,12.9,7.068239,70.809746,88.22336,49.916534,7.75,3.6774995,5.2775,1.5775,30788.877,969.21246
51,0.2,2.0,0.2,0.0,59.375,100.0,0.0,5.198333,7.5775,1.8774999,1.276837,-2.235268,4.332754,305.7362,11.5,6.0141497,74.2488,92.34697,55.280666,5.54,0.77125007,5.1275,-2.9225001,18710.092,973.4822
3,0.0,0.0,0.0,0.0,61.875,100.0,0.0,1.2191666,5.2775,-2.8225,-2.5157273,-6.5146427,1.2687912,281.91675,5.5,2.8017852,68.14892,91.46363,39.921837,8.75,-4.4683332,-2.5225,-7.2725,31229.373,981.646
3,0.0,0.0,0.0,0.0,18.875,100.0,0.0,2.0233333,8.6275,-2.5225,-2.2888489,-6.8143044,3.8978863,215.792,8.5,4.1868844,67.09876,88.42432,37.251816,8.61,-3.9620829,-2.3725,-5.2225,31401.871,977.0013
51,0.4,3.0,0.4,0.0,79.791664,100.0,3.0,3.673333,7.5775,0.52750003,-0.6452712,-3.4268007,2.649623,184.70348,10.6,5.6008925,73.845795,86.978386,51.86872,4.65,-0.7495833,1.0275,-3.2225,12135.267,969.8262
3,0.0,0.0,0.0,0.0,45.458332,96.0,0.0,5.998333,12.1775,1.1274999,2.5960538,-1.9327145,8.432173,167.71904,9.0,4.6872168,79.067154,98.5721,58.296364,7.88,2.3941667,4.2275,-0.3225,30917.184,967.35864
53,2.4,5.0,2.4,0.0,95.25,100.0,47.0,12.694168,17.4775,8.3775,7.923448,4.060217,11.986248,183.12386,16.0,7.940403,50.147137,89.774506,32.777958,5.18,1.9337502,8.2275,-0.3725,16610.496,958.03375
3,0.0,0.0,0.0,0.0,66.5,100.0,0.0,4.6254163,9.0275,0.2275,0.9859089,-3.8508744,6.5374546,271.41525,9.8,5.0249376,79.02689,93.526764,53.982235,4.18,1.0795834,6.8775,-2.1725001,11190.655,964.13324
75,4.3999996,4.0,0.5,2.73,75.666664,100.0,0.0,1.3316666,4.0775,-1.5225,-4.099427,-6.299167,-2.4146662,247.23318,14.2,7.6164293,70.69193,92.39467,45.925343,4.16,-3.74125,0.9775,-6.7225,12662.632,973.76587
51,0.5,2.0,0.5,0.0,68.875,100.0,4.0,3.8149998,5.9275,-0.92249995,-1.4853082,-5.605407,-0.013857365,277.18692,14.3,7.665507,75.6862,88.07494,57.404415,4.87,-0.20375001,3.0774999,-4.0725,18724.572,973.7601
3,0.0,0.0,0.0,0.0,33.666668,99.0,0.0,-2.2099998,0.52750003,-4.7225,-7.5290127,-9.47227,-5.1529765,328.033,10.9,5.990826,59.734188,79.12922,33.662365,7.17,-9.370418,-4.5225,-13.6725,29100.902,988.4245
3,0.0,0.0,0.0,0.0,41.416668,92.0,0.0,-3.0849998,0.4275,-4.7725,-7.6008983,-9.253614,-4.5389376,322.93002,7.9,3.640055,69.27761,84.97545,49.915154,6.83,-8.095417,-6.2725,-9.0225,28738.994,994.5742
3,0.0,0.0,0.0,0.0,73.208336,100.0,14.0,-1.6558331,1.4775,-3.8725,-6.4767756,-8.551826,-3.4319649,306.36835,9.4,4.7423625,65.010025,82.159004,41.55039,6.23,-7.6725006,-4.9725,-11.2225,25647.29,995.76556
53,1.8000001,4.0,1.8000001,0.0,90.333336,100.0,50.0,1.0108334,4.0275,-4.1725,-4.0274262,-8.808297,-0.99761724,275.3198,13.0,6.6098413,65.23382,86.20698,39.024162,3.17,-5.151667,-0.7725,-11.9225,7257.0547,989.9707
3,0.0,0.0,0.0,0.0,79.458336,100.0,31.0,1.59625,5.0275,-0.1725,-1.9671135,-3.455678,1.5553083,279.08566,7.6,3.939543,82.08248,92.96731,59.900978,5.1,-1.2495836,-0.7725,-2.1225,27899.152,989.9267
71,0.8000001,4.0,0.6,0.14,99.041664,100.0,84.0,2.9795828,5.9275,0.3775,-2.4605465,-4.4265404,-0.36434007,226.85388,13.6,7.4330344,61.64569,90.321266,29.840147,3.93,-4.4287505,0.17750001,-10.8725,13406.041,980.9991
73,2.8999999,12.0,0.90000004,1.4,97.208336,100.0,81.0,1.79,3.4275,-0.12249999,-2.498406,-4.2540894,-0.5628357,270.77628,10.9,5.7628117,79.132355,88.14568,60.594997,2.07,-1.4995834,0.4275,-4.4225,0.0,973.5197
3,0.0,0.0,0.0,0.0,94.083336,100.0,35.0,-0.085000016,2.0275,-0.9725,-3.6861374,-4.8997717,-1.8511693,297.97937,5.7,2.8301945,75.68735,86.69118,57.809147,2.33,-3.9454167,-2.1725001,-5.4225,1358.4944,982.2786
3,0.0,0.0,0.0,0.0,96.958336,100.0,70.0,1.1712501,3.2275,-1.0725,-2.5466914,-4.8735094,-0.7162354,271.0792,6.7,3.49285,84.861176,89.70305,78.10332,1.87,-1.10375,-0.072500005,-3.5225,0.0,977.9699
73,2.2,4.0,0.099999964,1.47,96.083336,100.0,74.0,1.3483335,2.2775,0.5775,-3.1382573,-4.2228928,-2.416271,276.87936,12.1,5.4037027,83.09033,89.71507,76.74334,1.35,-1.2225002,-0.42249995,-2.0725,0.0,971.88434
71,0.1,1.0,0.0,0.07,81.666664,99.0,49.0,-5.6704164,-0.12249999,-8.9725,-10.637343,-13.804659,-3.603426,67.21924,9.2,4.8548946,52.065815,82.23224,33.013817,3.5,-14.376664,-2.8225,-19.672499,18630.35,981.54205
3,0.0,0.0,0.0,0.0,73.0,99.0,0.0,-9.478749,-7.3225,-11.1225,-14.330323,-15.544508,-12.412183,104.95588,6.2,3.1320918,52.240875,67.96295,37.728413,3.99,-17.597498,-15.8725,-19.322498,18537.635,987.1868
3,0.0,0.0,0.0,0.0,7.625,80.0,0.0,-9.776666,-5.5725,-12.9725,-14.544484,-17.378063,-10.972669,357.53192,6.6,2.942788,60.82577,89.24863,27.644217,6.1,-16.614168,-14.1225,-21.3725,27166.512,997.9233
3,0.0,0.0,0.0,0.0,11.708333,97.0,0.0,-8.385,-3.4225001,-11.8225,-13.362373,-16.384106,-9.099179,294.1944,7.8,3.8832977,60.74004,81.69732,36.753178,5.96,-15.072499,-14.0225,-16.2725,26924.242,1000.5413
3,0.0,0.0,0.0,0.0,25.958334,96.0,0.0,-5.7308335,0.2275,-8.9225,-10.864445,-14.385726,-5.346469,294.8617,7.8,4.3416586,43.81548,60.606903,23.078192,5.85,-16.674583,-14.7725,-18.4725,26684.617,996.6243
3,0.0,0.0,0.0,0.0,41.458332,87.0,0.0,-5.787083,0.3775,-10.8225,-10.401178,-15.882072,-4.2112465,262.31952,3.9,2.745906,43.66095,70.11507,18.658789,5.6,-17.070415,-14.4725,-20.8725,26447.994,992.70825
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.487085,1.0775,-11.0725,-10.090108,-16.130894,-3.1144571,287.24744,4.1,3.1575305,40.328846,62.628773,19.010746,5.63,-17.674582,-15.5725,-20.072498,26214.74,992.73364
3,0.0,0.0,0.0,0.0,49.041668,99.0,0.0,-5.443334,-0.5725,-11.4725,-9.4959135,-15.793228,-4.1211853,299.25784,4.0,2.6683328,64.453545,90.66794,44.63653,3.11,-11.468333,-4.9725,-16.7225,17358.148,995.4135
3,0.0,0.0,0.0,0.0,90.458336,100.0,61.0,-2.212083,-0.3725,-4.1725,-6.53931,-7.920884,-4.555689,277.9982,8.7,4.7801676,72.16424,90.99763,47.74379,2.64,-6.7745833,-4.9225,-10.7725,11435.359,983.7559
73,1.2,4.0,0.0,0.84,91.833336,100.0,65.0,-1.8287501,0.0775,-3.6225,-5.7397575,-7.2618737,-3.7496006,238.91971,5.1,2.8231187,78.5567,90.44724,68.81485,2.74,-5.1016665,-3.7225,-6.0725,12712.619,977.9108
3,0.0,0.0,0.0,0.0,94.166664,100.0,43.0,-1.2308333,1.6775,-3.8225002,-5.528731,-8.422507,-2.8513832,255.01451,6.4,3.4132097,67.65211,75.99975,56.628414,2.7,-6.4933324,-4.9725,-9.1725,2270.4136,979.15753
3,0.0,0.0,0.0,0.0,79.75,99.0,3.0,-5.4683337,-1.5725,-9.5725,-9.934607,-14.840384,-5.0832453,253.44283,5.2,3.736308,74.90635,91.68095,53.36005,3.87,-9.349584,-5.7225,-11.7725,18347.457,975.88873
71,0.2,2.0,0.0,0.14,91.041664,100.0,52.0,-5.089167,-1.5725,-9.2225,-10.244087,-14.196654,-7.5269985,225.81529,11.0,5.9816384,82.1056,91.37111,67.93642,3.16,-7.7391677,-6.0225,-10.3725,11869.755,965.3222
3,0.0,0.0,0.0,0.0,47.166668,100.0,0.0,-7.0350003,-4.2225,-9.8725,-12.913593,-15.223114,-9.557472,276.09518,12.6,6.8007355,71.27517,84.02181,51.482235,4.85,-11.480834,-7.1225,-15.0725,24034.967,955.73627
71,1.1000001,11.0,0.0,0.77,87.458336,100.0,22.0,-7.3350005,-4.1225,-10.4725,-13.086549,-15.521733,-9.484675,205.80634,12.8,6.6272163,73.457985,78.754745,67.854324,2.05,-11.285,-8.7725,-15.2225,0.0,953.84784
71,0.5,5.0,0.0,0.35,60.5,100.0,0.0,-10.009999,-6.3725,-12.4725,-16.526337,-18.752779,-14.001028,272.47574,17.0,9.207063,61.894604,70.09284,45.253407,3.92,-16.020414,-11.5725,-20.6225,18223.457,963.73804
73,2.3000002,8.0,0.0,1.61,99.625,100.0,98.0,-5.026667,-3.4725,-6.2725,-10.743038,-13.548203,-9.015268,228.6275,14.9,7.5059977,72.89031,82.48299,58.84494,1.47,-9.187084,-7.9725,-11.0725,0.0,971.8396
73,2.5,7.0,0.0,1.7500001,96.875,100.0,81.0,-5.435,-3.9724998,-8.3725,-10.016118,-12.717599,-8.525912,236.49266,8.3,4.609772,74.069786,87.55456,56.59124,2.7,-9.451668,-6.4225,-11.5225,10915.496,969.72516
73,0.5,3.0,0.0,0.35,99.0,100.0,89.0,-4.987084,-3.3225,-6.6225,-9.791549,-10.990596,-8.846985,244.9498,8.9,4.609772,75.48394,87.56925,60.973854,2.56,-8.730834,-6.2725,-10.1725,6374.549,967.231
73,8.799999,14.0,0.0,6.16,99.833336,100.0,97.0,-7.105833,-5.9225,-8.4225,-11.809437,-13.136689,-10.550387,40.32574,7.8,4.414748,81.70278,89.710976,73.46271,0.98,-9.72875,-8.4225,-11.0725,0.0,970.0672
71,0.4,4.0,0.0,0.28,46.875,100.0,0.0,-10.866252,-7.7725,-14.6225,-16.408426,-20.528214,-13.191095,325.07748,8.5,4.609772,77.60854,87.933014,69.16956,4.4,-14.037083,-9.4225,-18.422499,23138.07,969.5999
3,0.0,0.0,0.0,0.0,65.291664,100.0,0.0,-14.322497,-9.9725,-19.3725,-19.762335,-24.789587,-15.707157,271.11237,9.4,5.315073,73.39878,77.73965,69.01906,2.79,-18.041248,-13.1225,-22.672499,3361.14,986.8896
3,0.0,0.0,0.0,0.0,62.5,100.0,1.0,-9.824584,-7.5225,-13.6225,-15.272399,-19.022675,-11.2553425,276.29434,13.9,7.858753,70.53646,82.72498,58.47023,3.34,-14.212085,-12.2725,-17.422499,22517.484,990.1343
3,0.0,0.0,0.0,0.0,30.041666,99.0,0.0,-11.132916,-7.9725,-14.2225,-15.420268,-19.032557,-12.221489,184.95013,3.5,2.7166157,82.10838,97.21026,61.289288,3.91,-13.70375,-12.3725,-15.2225,22396.088,991.2505
71,0.6,6.0,0.0,0.42,99.625,100.0,96.0,-11.451667,-8.2725,-15.2225,-15.72862,-20.235952,-12.331798,177.16263,3.5,2.630589,87.03028,99.59025,74.504425,2.24,-13.232914,-10.2725,-16.422499,0.0,989.30695
71,0.9000001,6.0,0.0,0.63,81.333336,100.0,12.0,-8.380834,-6.2225,-11.3225,-13.0010605,-15.9819975,-10.847737,181.72404,5.2,2.8017852,83.3823,86.80901,77.4018,1.94,-10.705834,-9.2725,-13.1225,0.0,990.28784
2,0.0,0.0,0.0,0.0,11.541667,63.0,0.0,-11.964168,-6.6225,-15.7225,-16.84722,-21.384369,-11.004553,196.2681,4.9,3.6715121,79.88885,88.36575,59.191208,3.51,-14.816249,-11.9725,-18.0225,22048.375,988.63654
3,0.0,0.0,0.0,0.0,92.833336,100.0,5.0,-11.151668,-6.1725,-14.8725,-15.16798,-19.784386,-9.221198,194.53448,3.3,2.418677,92.68787,99.19539,88.038376,1.82,-12.101666,-6.4725,-16.172499,0.0,985.812
3,0.0,0.0,0.0,0.0,87.083336,100.0,7.0,-14.097499,-8.6225,-16.1225,-18.523916,-21.156769,-12.847155,35.938698,4.1,3.176476,83.313255,90.95451,65.79522,3.51,-16.34958,-13.8725,-18.7225,19122.066,981.30804
3,0.0,0.0,0.0,0.0,93.208336,100.0,69.0,-11.880832,-8.6225,-15.0225,-16.189821,-19.964485,-12.584944,55.14206,3.3,2.236068,62.61572,73.354355,42.995712,2.29,-17.747496,-14.8725,-18.9725,9299.808,979.1391
3,0.0,0.0,0.0,0.0,97.541664,99.0,94.0,-13.232917,-9.5225,-15.972501,-17.696827,-20.234348,-13.989121,171.46928,3.2,2.5179358,73.156944,92.76789,48.13898,3.56,-17.30583,-15.4725,-18.7725,21543.416,978.5183
71,0.3,3.0,0.0,0.21000001,80.041664,100.0,12.0,-10.282918,-4.1725,-16.822498,-14.694916,-22.239332,-7.662295,226.8328,4.4,3.214032,78.84667,94.51109,69.57545,2.7,-13.303748,-7.4725,-20.7225,13592.699,978.8498
3,0.0,0.0,0.0,0.0,81.833336,100.0,21.0,-12.428749,-8.1725,-16.2725,-16.851017,-21.690212,-11.750964,10.750927,4.6,3.4,92.87061,98.82586,86.887665,3.16,-13.349584,-9.3225,-16.922499,21519.998,982.6536
3,0.0,0.0,0.0,0.0,92.041664,100.0,45.0,-11.8829155,-8.3225,-14.2725,-16.32525,-19.415222,-12.257384,179.99997,4.2,3.104835,91.213615,94.557106,88.57523,2.56,-13.026668,-9.8225,-15.5725,20718.824,983.2885
3,0.0,0.0,0.0,0.0,65.333336,99.0,0.0,-11.287084,-6.4725,-15.3225,-15.98319,-20.677252,-10.678907,186.42552,4.6,3.3955853,77.875946,90.13805,70.74328,2.61,-14.42875,-10.7225,-16.672499,13454.116,981.1618
3,0.0,0.0,0.0,0.0,85.5,100.0,16.0,-11.114166,-7.1725,-16.922499,-15.9391775,-22.461231,-11.925413,36.055355,5.7,3.733631,86.069374,89.94421,80.01967,2.57,-12.989166,-9.5225,-18.672499,10223.253,982.51105
71,1.1,8.0,0.0,0.77,97.083336,100.0,34.0,-9.820416,-7.5725,-13.1225,-14.181737,-18.594807,-11.460165,229.316,4.8,3.6715121,86.82923,91.05955,80.97603,2.5,-11.607918,-10.2725,-14.2725,9524.2,980.50366
71,0.4,4.0,0.0,0.28,87.75,100.0,22.0,-7.3766675,-4.4725,-10.7225,-11.592586,-15.936302,-8.228457,312.9335,4.4,3.4234486,86.88856,90.49421,80.79617,2.09,-9.193334,-6.7725,-12.2225,7072.658,981.44366
3,0.0,0.0,0.0,0.0,70.791664,100.0,3.0,-10.3975,-8.9225,-12.8225,-14.7349615,-17.878494,-12.94478,3.242282,4.1,2.8635643,86.663734,91.18832,79.17655,3.0,-12.201668,-10.4225,-14.5725,21356.432,986.18475
3,0.0,0.0,0.0,0.0,62.5,100.0,9.0,-11.818334,-9.7725,-14.2725,-16.247255,-19.325655,-13.763697,260.2912,5.1,3.4132097,88.37317,91.85188,83.486984,3.2,-13.353751,-11.2725,-15.6225,21320.75,987.8227
3,0.0,0.0,0.0,0.0,37.583332,82.0,1.0,-13.237083,-8.7225,-16.322498,-18.132936,-21.687477,-13.080932,330.9344,4.9,3.6124783,82.2717,89.07417,68.60802,3.37,-15.65375,-11.5225,-18.072498,21300.797,988.9487
3,0.0,0.0,0.0,0.0,85.5,99.0,36.0,-14.257916,-12.3225,-15.3225,-18.721895,-20.429712,-16.436928,147.63908,4.0,2.6925824,85.77676,90.53103,79.205185,2.8,-16.126667,-15.0725,-17.1225,19348.463,998.6931
3,0.0,0.0,0.0,0.0,89.916664,100.0,41.0,-14.745418,-12.8225,-17.422499,-19.869438,-22.669132,-17.934107,196.81755,5.8,3.2984846,82.930565,86.60843,77.50257,2.57,-17.007914,-15.3725,-19.5225,16368.594,995.48334
3,0.0,0.0,0.0,0.0,96.291664,99.0,85.0,-13.118333,-10.1225,-15.5225,-17.771502,-20.222649,-14.48967,238.62704,4.9,2.6000001,80.24108,84.29554,75.47996,2.38,-15.809998,-13.4225,-17.9725,1411.5046,984.2043
71,0.1,1.0,0.0,0.14,93.416664,100.0,30.0,-15.062083,-12.9725,-17.8725,-19.890633,-23.173811,-17.39488,69.4874,5.4,2.942788,81.45918,91.86363,75.33418,1.89,-17.541248,-14.8225,-19.0225,0.0,985.86774
71,0.1,1.0,0.0,0.07,87.166664,100.0,51.0,-18.420414,-16.7725,-21.7725,-23.50093,-26.667793,-22.093075,92.07124,5.4,3.026549,78.84662,81.005394,75.38378,2.58,-21.189167,-19.422499,-24.172499,13426.896,991.02075
3,0.0,0.0,0.0,0.0,94.916664,100.0,76.0,-22.170412,-20.422499,-23.3725,-27.059303,-28.427643,-25.262892,73.82779,3.9,2.2135942,79.215675,80.48082,77.44345,2.48,-24.79333,-23.2225,-25.922499,7211.2134,991.21826
3,0.0,0.0,0.0,0.0,90.583336,100.0,51.0,-24.362078,-21.7225,-27.4725,-29.330927,-32.81783,-26.736595,82.44102,4.4,2.4738634,79.0646,81.873184,74.88265,2.82,-26.959997,-24.2225,-29.672499,15851.916,987.63116
73,6.5999994,14.0,0.0,4.62,99.916664,100.0,98.0,-15.384997,-10.6725,-21.3725,-20.487324,-26.426786,-15.4632,124.91353,6.7,3.9623227,82.9531,87.22442,78.9317,0.83,-17.618332,-12.7225,-23.8725,0.0,977.12915
73,2.9999998,13.0,0.0,2.1699998,98.291664,100.0,77.0,-11.070418,-9.4725,-13.2225,-15.178123,-17.570385,-13.344601,1.8011667,3.1,1.8788295,89.24502,92.666046,87.41345,1.48,-12.493332,-11.1725,-14.2725,0.0,968.40015
3,0.0,0.0,0.0,0.0,72.125,100.0,6.0,-11.939167,-8.3225,-16.072498,-16.827616,-21.550089,-12.686203,230.94685,5.3,3.8078864,85.63792,94.367134,76.74382,2.82,-13.8829155,-11.0725,-17.6225,13254.051,966.2956
71,0.70000005,7.0,0.0,0.48999998,60.333332,98.0,0.0,-15.009999,-12.4725,-19.3725,-20.107683,-24.544098,-17.676212,254.72859,5.7,3.310589,78.99973,87.42354,69.66753,2.75,-17.866247,-15.8725,-22.2725,15533.194,974.4152
1,0.0,0.0,0.0,0.0,8.208333,46.0,0.0,-19.76,-15.7725,-23.6225,-25.192816,-29.375908,-20.907171,244.77162,5.1,3.6055512,79.300125,85.91502,72.215195,3.61,-22.447496,-19.5225,-25.4725,21395.89,983.1199
3,0.0,0.0,0.0,0.0,43.916668,94.0,0.0,-19.868328,-16.572498,-22.822498,-24.828245,-28.727919,-20.669266,273.44733,5.0,3.6891732,76.718834,84.44632,61.744858,3.47,-22.972496,-21.0225,-24.922499,21296.904,983.4705
3,0.0,0.0,0.0,0.0,48.875,93.0,12.0,-17.707916,-9.8225,-21.822498,-22.584452,-26.536016,-14.377173,204.90952,4.7,3.5510561,82.57639,86.842674,71.53883,3.45,-19.982916,-13.8725,-23.672499,21361.098,984.4307
3,0.0,0.0,0.0,0.0,70.666664,100.0,25.0,-15.766248,-11.8225,-19.9725,-20.3196,-25.106464,-15.81782,172.7655,3.5,2.8160255,89.84534,97.96883,85.55647,2.79,-17.051664,-13.0725,-21.3725,17471.816,987.2793
3,0.0,0.0,0.0,0.0,92.958336,100.0,62.0,-17.87458,-15.822499,-19.172499,-22.75826,-23.715471,-21.074368,184.08551,5.4,3.0066593,86.87534,94.2225,82.472565,3.02,-19.539165,-17.822498,-21.2725,18472.734,986.0928
3,0.0,0.0,0.0,0.0,94.416664,100.0,59.0,-16.580832,-13.8225,-18.672499,-22.42688,-24.217691,-20.260696,178.15443,9.6,5.5145264,76.94555,81.12495,73.50452,2.83,-19.685,-17.2225,-21.4725,8155.454,983.0803
71,0.1,1.0,0.0,0.07,97.5,100.0,90.0,-10.507917,-8.5225,-13.7725,-16.230104,-20.460112,-13.249023,184.80524,10.5,6.0074954,83.45649,88.53378,75.58643,2.02,-12.774582,-10.1225,-17.1225,827.60394,974.30206
3,0.0,0.0,0.0,0.0,48.458332,100.0,0.0,-14.239167,-8.4225,-20.9725,-18.952633,-26.056799,-13.2421255,283.2405,5.4,3.4409301,82.39652,92.96977,64.70162,3.61,-16.657915,-10.6725,-22.072498,22152.28,970.6595
3,0.0,0.0,0.0,0.0,23.083334,92.0,0.0,-20.287079,-14.4225,-26.5225,-25.460997,-32.08014,-19.914684,300.80133,5.8,3.324154,81.31794,91.140564,65.93964,3.91,-22.753748,-18.322498,-27.672499,22574.934,966.6103
71,0.1,1.0,0.0,0.07,80.958336,100.0,20.0,-14.053748,-11.8725,-16.7725,-19.549799,-21.87997,-17.09737,254.31445,7.8,4.5122056,76.41279,83.43937,73.0035,2.74,-17.312082,-15.6225,-19.0225,12312.1,971.30255
3,0.0,0.0,0.0,0.0,57.791668,96.0,13.0,-16.470415,-11.7225,-19.5225,-21.016321,-24.66642,-15.736305,314.21527,3.4,2.4413111,81.09807,87.1915,66.99187,3.83,-19.001665,-15.8725,-21.3725,22678.2,977.89746
3,0.0,0.0,0.0,0.0,86.0,100.0,0.0,-16.926666,-13.2725,-20.8725,-21.808184,-26.231058,-18.132961,289.81717,4.2,3.324154,80.52591,87.08938,70.0787,3.33,-19.503748,-16.4725,-22.822498,12319.412,977.96655
73,1.7000002,8.0,0.0,1.1900002,84.416664,100.0,2.0,-12.259997,-5.2725,-18.5225,-18.003817,-24.170088,-11.511994,186.37949,10.9,6.3198104,85.31164,89.192085,80.417114,1.86,-14.224584,-6.7725,-20.172499,0.0,972.76514
73,2.5000002,11.0,0.0,1.7500002,99.75,100.0,98.0,-3.0079165,-1.8725,-4.3225,-9.074232,-10.7645035,-7.215121,188.90608,13.0,7.5059977,90.01379,95.28269,86.98417,1.29,-4.4183335,-3.1725001,-5.7725,0.0,964.5764
73,3.9,9.0,0.0,2.73,49.166668,100.0,0.0,-6.6058345,-2.5225,-12.7225,-11.109455,-18.039806,-6.7151566,247.59679,8.1,4.8010416,87.7298,95.26924,77.291695,4.46,-8.314166,-3.3225,-14.4225,23360.553,962.31244
